file_path,file_name,format,width,height,aspect_ratio,file_size_bytes,page_or_component_uses,alt_texts,number_of_uses,public_route_count,unique_or_reused,is_category_fallback,used_in_open_graph,exact_duplicate_group,near_duplicate_groups,dominant_colours,palette_flags,status,phase_1_status,phase_1_note,topic_relevance,realism,colour_visual_interest,composition,technical_quality,brand_suitability,average_score,assessment_notes
public/images/guides/shower-storage-what-to-check-before-buying-caddies-or-shelves.webp,shower-storage-what-to-check-before-buying-caddies-or-shelves.webp,webp,1600,720,2.2222,57514,"route /categories/bathroom/ [inline] alt=""A tidy shower area with practical storage, warm bathroom finishes and soft natural light"" || route /guides/shower-storage-what-to-check-before-buying-caddies-or-shelves/ [hero] alt=""A tidy shower area with practical storage, warm bathroom finishes and soft natural light"" || source src/pages/guides/shower-storage-what-to-check-before-buying-caddies-or-shelves/index.astro:68 [source_literal] alt=""A tidy shower area with practical storage, warm bathroom finishes and soft natural light""","A tidy shower area with practical storage, warm bathroom finishes and soft natural light",3,2,reused,False,False,,,#bdbeb1:23% | #97a191:19% | #888b75:18% | #c9c8bd:15% | #dad7ce:13%,grey | beige_or_cream,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/side-tables-coffee-tables-and-console-tables-what-to-compare-before-you-buy.webp,side-tables-coffee-tables-and-console-tables-what-to-compare-before-you-buy.webp,webp,1600,720,2.2222,191706,"route /categories/living-spaces/ [inline] alt=""A round coffee table and small lamp table positioned within reach of a sofa beside a clear hallway"" || route /guides/side-tables-coffee-tables-and-console-tables-what-to-compare-before-you-buy/ [hero] alt=""A round coffee table and small lamp table positioned within reach of a sofa beside a clear hallway"" || source src/pages/guides/side-tables-coffee-tables-and-console-tables-what-to-compare-before-you-buy/index.astro:73 [source_literal] alt=""A round coffee table and small lamp table positioned within reach of a sofa beside a clear hallway""",A round coffee table and small lamp table positioned within reach of a sofa beside a clear hallway,3,2,reused,False,False,,,#7e634b:27% | #503821:20% | #aca8a3:16% | #8e8073:16% | #9f8e80:11%,grey | brown | warm_orange_grade,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/small-bathroom-storage-what-to-check-before-buying-shelves-or-caddies.webp,small-bathroom-storage-what-to-check-before-buying-shelves-or-caddies.webp,webp,1600,720,2.2222,53764,"route /categories/bathroom/ [inline] alt=""A compact bathroom with warm finishes, practical storage and soft natural light"" || route /guides/small-bathroom-storage-what-to-check-before-buying-shelves-or-caddies/ [hero] alt=""A compact bathroom with warm finishes, practical storage and soft natural light"" || source src/pages/guides/small-bathroom-storage-what-to-check-before-buying-shelves-or-caddies/index.astro:68 [source_literal] alt=""A compact bathroom with warm finishes, practical storage and soft natural light""","A compact bathroom with warm finishes, practical storage and soft natural light",3,2,reused,False,False,,,#99938a:22% | #ada9a2:18% | #9b9794:18% | #c0bdb7:18% | #837871:13%,grey | beige_or_cream,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/small-garage-storage-what-to-check-before-buying-shelves-or-racks.webp,small-garage-storage-what-to-check-before-buying-shelves-or-racks.webp,webp,1600,720,2.2222,104714,"route /categories/garage-storage/ [inline] alt=""A compact single-car garage with a small hatchback, narrow freestanding shelving, a folded pram and a clear path to the internal door"" || route /guides/small-garage-storage-what-to-check-before-buying-shelves-or-racks/ [hero] alt=""A compact single-car garage with a small hatchback, narrow freestanding shelving, a folded pram and a clear path to the internal door"" || source src/pages/guides/small-garage-storage-what-to-check-before-buying-shelves-or-racks/index.astro:63 [source_literal] alt=""A compact single-car garage with a small hatchback, narrow freestanding shelving, a folded pram and a clear path to the internal door""","A compact single-car garage with a small hatchback, narrow freestanding shelving, a folded pram and a clear path to the internal door",3,2,reused,False,False,,,#968a7f:20% | #322d2b:20% | #53524f:18% | #b9b1ab:16% | #706150:14%,grey | brown,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/small-kitchen-appliances-what-to-check-before-you-buy.webp,small-kitchen-appliances-what-to-check-before-you-buy.webp,webp,1600,720,2.2222,78452,"route /categories/kitchen/ [inline] alt=""A warm kitchen with timber cabinetry, green accents and practical appliance storage"" || route /guides/small-kitchen-appliances-what-to-check-before-you-buy/ [hero] alt=""A warm kitchen with timber cabinetry, green accents and practical appliance storage"" || source src/pages/guides/small-kitchen-appliances-what-to-check-before-you-buy/index.astro:63 [source_literal] alt=""A warm kitchen with timber cabinetry, green accents and practical appliance storage""","A warm kitchen with timber cabinetry, green accents and practical appliance storage",3,2,reused,False,False,,,#353d35:21% | #c6c4b3:18% | #3e7176:18% | #827363:16% | #809895:14%,grey,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/small-laundry-storage-what-to-check-before-buying-organisers.webp,small-laundry-storage-what-to-check-before-buying-organisers.webp,webp,1600,720,2.2222,53016,"route /categories/laundry/ [inline] alt=""A practical laundry room with warm finishes, baskets and tidy everyday storage"" || route /guides/small-laundry-storage-what-to-check-before-buying-organisers/ [hero] alt=""A practical laundry room with warm finishes, baskets and tidy everyday storage"" || source src/pages/guides/small-laundry-storage-what-to-check-before-buying-organisers/index.astro:83 [source_literal] alt=""A practical laundry room with warm finishes, baskets and tidy everyday storage""","A practical laundry room with warm finishes, baskets and tidy everyday storage",3,2,reused,False,False,,,#c3c3c1:22% | #a1a6a5:19% | #7a756a:17% | #ebeae8:15% | #b6b1ac:15%,grey | beige_or_cream,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/sofa-and-seating-layout-what-to-measure-before-buying-furniture.webp,sofa-and-seating-layout-what-to-measure-before-buying-furniture.webp,webp,1600,720,2.2222,115908,"route /categories/living-spaces/ [inline] alt=""A grey sofa and two armchairs arranged around a small table with clear access to the hallway and balcony"" || route /guides/sofa-and-seating-layout-what-to-measure-before-buying-furniture/ [hero] alt=""A grey sofa and two armchairs arranged around a small table with clear access to the hallway and balcony"" || source src/pages/guides/sofa-and-seating-layout-what-to-measure-before-buying-furniture/index.astro:63 [source_literal] alt=""A grey sofa and two armchairs arranged around a small table with clear access to the hallway and balcony""",A grey sofa and two armchairs arranged around a small table with clear access to the hallway and balcony,3,2,reused,False,False,,,#3e3327:20% | #aba79d:19% | #63574b:17% | #8f877e:17% | #73675d:17%,grey | brown,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/sports-gear-storage-what-to-check-before-buying-hooks-racks-or-bins.webp,sports-gear-storage-what-to-check-before-buying-hooks-racks-or-bins.webp,webp,1600,720,2.2222,176474,"route /categories/garage-storage/ [inline] alt=""Bicycles, a scooter, helmets, balls and rackets organised in a practical garage sports-equipment zone"" || route /guides/sports-gear-storage-what-to-check-before-buying-hooks-racks-or-bins/ [hero] alt=""Bicycles, a scooter, helmets, balls and rackets organised in a practical garage sports-equipment zone"" || source src/pages/guides/sports-gear-storage-what-to-check-before-buying-hooks-racks-or-bins/index.astro:90 [source_literal] alt=""Bicycles, a scooter, helmets, balls and rackets organised in a practical garage sports-equipment zone""","Bicycles, a scooter, helmets, balls and rackets organised in a practical garage sports-equipment zone",3,2,reused,False,False,,,#878072:25% | #453d35:23% | #d1cbc1:14% | #a9a697:14% | #c3b8ab:13%,grey | beige_or_cream,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/towel-storage-what-to-measure-before-buying-rails-hooks-or-shelves.webp,towel-storage-what-to-measure-before-buying-rails-hooks-or-shelves.webp,webp,1600,720,2.2222,109204,"route /categories/bathroom/ [inline] alt=""A tidy bathroom with warm finishes, soft light and practical everyday towel storage"" || route /guides/towel-storage-what-to-measure-before-buying-rails-hooks-or-shelves/ [hero] alt=""A tidy bathroom with warm finishes, soft light and practical everyday towel storage"" || source src/pages/guides/towel-storage-what-to-measure-before-buying-rails-hooks-or-shelves/index.astro:63 [source_literal] alt=""A tidy bathroom with warm finishes, soft light and practical everyday towel storage""","A tidy bathroom with warm finishes, soft light and practical everyday towel storage",3,2,reused,False,False,,,#a9623f:29% | #754223:21% | #be9c88:17% | #9c826b:14% | #c2aea1:10%,brown | coral_or_terracotta | warm_orange_grade,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/toy-blanket-and-everyday-clutter-control-for-living-rooms.webp,toy-blanket-and-everyday-clutter-control-for-living-rooms.webp,webp,1600,720,2.2222,136974,"route /categories/living-spaces/ [inline] alt=""A living-room reset zone with toys in a canvas basket, folded blankets in an open ottoman and remotes grouped on a tray"" || route /guides/toy-blanket-and-everyday-clutter-control-for-living-rooms/ [hero] alt=""A living-room reset zone with toys in a canvas basket, folded blankets in an open ottoman and remotes grouped on a tray"" || source src/pages/guides/toy-blanket-and-everyday-clutter-control-for-living-rooms/index.astro:73 [source_literal] alt=""A living-room reset zone with toys in a canvas basket, folded blankets in an open ottoman and remotes grouped on a tray""","A living-room reset zone with toys in a canvas basket, folded blankets in an open ottoman and remotes grouped on a tray",3,2,reused,False,False,,,#322e2a:24% | #7d6f61:21% | #958d84:17% | #a4978c:15% | #bbb3b0:12%,grey,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/tv-unit-and-media-storage-what-to-measure-before-you-buy.webp,tv-unit-and-media-storage-what-to-measure-before-you-buy.webp,webp,1600,720,2.2222,78800,"route /categories/living-spaces/ [inline] alt=""A low charcoal entertainment unit with ventilated media bays, accessible devices and an open accessories drawer"" || route /guides/tv-unit-and-media-storage-what-to-measure-before-you-buy/ [hero] alt=""A low charcoal entertainment unit with ventilated media bays, accessible devices and an open accessories drawer"" || source src/pages/guides/tv-unit-and-media-storage-what-to-measure-before-you-buy/index.astro:83 [source_literal] alt=""A low charcoal entertainment unit with ventilated media bays, accessible devices and an open accessories drawer""","A low charcoal entertainment unit with ventilated media bays, accessible devices and an open accessories drawer",3,2,reused,False,False,,,#0e0d0b:22% | #a49c92:19% | #3f372f:18% | #29231d:16% | #74695e:13%,grey | beige_or_cream | brown,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/under-bed-storage-what-to-measure-before-you-buy.webp,under-bed-storage-what-to-measure-before-you-buy.webp,webp,1600,720,2.2222,124196,"route /categories/bedroom/ [inline] alt=""A calm bedroom with soft bedding and practical under-bed storage space"" || route /guides/under-bed-storage-what-to-measure-before-you-buy/ [hero] alt=""A calm bedroom with soft bedding and practical under-bed storage space"" || source src/pages/guides/under-bed-storage-what-to-measure-before-you-buy/index.astro:73 [source_literal] alt=""A calm bedroom with soft bedding and practical under-bed storage space""",A calm bedroom with soft bedding and practical under-bed storage space,3,2,reused,False,False,,,#794c33:28% | #4e2916:20% | #a78971:16% | #9d7051:13% | #786a5b:13%,brown | coral_or_terracotta | warm_orange_grade,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/under-sink-bathroom-storage-what-to-check-before-buying-organisers.webp,under-sink-bathroom-storage-what-to-check-before-buying-organisers.webp,webp,1600,720,2.2222,63608,"route /categories/bathroom/ [inline] alt=""A bathroom vanity cabinet with practical under-sink storage and warm natural light"" || route /guides/under-sink-bathroom-storage-what-to-check-before-buying-organisers/ [hero] alt=""A bathroom vanity cabinet with practical under-sink storage and warm natural light"" || source src/pages/guides/under-sink-bathroom-storage-what-to-check-before-buying-organisers/index.astro:63 [source_literal] alt=""A bathroom vanity cabinet with practical under-sink storage and warm natural light""",A bathroom vanity cabinet with practical under-sink storage and warm natural light,3,2,reused,False,False,,,#a59889:22% | #6c6755:20% | #483d30:18% | #c2b4a9:17% | #947767:13%,grey | beige_or_cream | brown,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/under-sink-kitchen-storage-what-to-check-before-you-buy.webp,under-sink-kitchen-storage-what-to-check-before-you-buy.webp,webp,1600,720,2.2222,71046,"route /categories/kitchen/ [inline] alt=""A warm kitchen with tidy under-sink storage and practical cleaning supplies"" || route /guides/under-sink-kitchen-storage-what-to-check-before-you-buy/ [hero] alt=""A warm kitchen with tidy under-sink storage and practical cleaning supplies"" || source src/pages/guides/under-sink-kitchen-storage-what-to-check-before-you-buy/index.astro:58 [source_literal] alt=""A warm kitchen with tidy under-sink storage and practical cleaning supplies""",A warm kitchen with tidy under-sink storage and practical cleaning supplies,3,2,reused,False,False,,,#200f0f:21% | #421b1d:19% | #6a4f4f:16% | #56262b:16% | #d6d6d7:14%,grey | coral_or_terracotta,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/washing-machine-and-dryer-space-what-to-measure-before-buying-storage.webp,washing-machine-and-dryer-space-what-to-measure-before-buying-storage.webp,webp,1600,720,2.2222,92740,"route /categories/laundry/ [inline] alt=""A practical laundry room with warm finishes, baskets and tidy everyday storage"" || route /guides/washing-machine-and-dryer-space-what-to-measure-before-buying-storage/ [hero] alt=""A practical laundry room with warm finishes, baskets and tidy everyday storage"" || route / [inline] alt=""A practical laundry room with warm finishes, baskets and tidy everyday storage"" || source src/pages/guides/washing-machine-and-dryer-space-what-to-measure-before-buying-storage/index.astro:74 [source_literal] alt=""A practical laundry room with warm finishes, baskets and tidy everyday storage""","A practical laundry room with warm finishes, baskets and tidy everyday storage",4,3,reused,False,False,,,#73725f:22% | #c8bfb6:20% | #4f4c3d:17% | #aea498:15% | #847c70:15%,grey | beige_or_cream,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/gutter-maintenance-guide.webp,gutter-maintenance-guide.webp,webp,1600,720,2.2222,117642,"route /categories/outdoor-garden/ [inline] alt=""Clean gutters and a connected downpipe on an Australian home during autumn"" || route /guides/gutter-maintenance-guide/ [hero] alt=""Clean gutters and a connected downpipe on an Australian home during autumn"" || route /guides/gutter-maintenance-guide/ [open_graph] alt=""Clean gutters and a connected downpipe on an Australian home during autumn"" || source src/pages/guides/gutter-maintenance-guide/index.astro:44 [source_literal] alt=""Clean gutters and a connected downpipe on an Australian home during autumn"" || source src/pages/guides/gutter-maintenance-guide/index.astro:47 [source_literal] alt=""Clean gutters and a connected downpipe on an Australian home during autumn""",Clean gutters and a connected downpipe on an Australian home during autumn,5,2,reused,False,True,,,#433d2f:22% | #b8b0ad:20% | #978a7f:16% | #776c56:15% | #f0eff3:14%,grey,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/header-title.png,header-title.png,png,1200,300,4.0,142621,"route /404.html [inline] alt=""Australian Home Collective"" || route /about/ [inline] alt=""Australian Home Collective"" || route /affiliate-disclosure/ [inline] alt=""Australian Home Collective"" || route /australian-status-labels/ [inline] alt=""Australian Home Collective"" || route /categories/bathroom/ [inline] alt=""Australian Home Collective"" || route /categories/bedroom/ [inline] alt=""Australian Home Collective"" || route /categories/garage-storage/ [inline] alt=""Australian Home Collective"" || route /categories/home-office/ [inline] alt=""Australian Home Collective"" || route /categories/ [inline] alt=""Australian Home Collective"" || route /categories/kitchen/ [inline] alt=""Australian Home Collective"" || route /categories/laundry/ [inline] alt=""Australian Home Collective"" || route /categories/living-spaces/ [inline] alt=""Australian Home Collective"" || route /categories/nursery-kids/ [inline] alt=""Australian Home Collective"" || route /categories/outdoor-garden/ [inline] alt=""Australian Home Collective"" || route /categories/pets/ [inline] alt=""Australian Home Collective"" || route /contact/ [inline] alt=""Australian Home Collective"" || route /corrections-content-review-policy/ [inline] alt=""Australian Home Collective"" || route /editorial-standards/ [inline] alt=""Australian Home Collective"" || route /guides/air-conditioning-buying-guide/ [inline] alt=""Australian Home Collective"" || route /guides/australian-made-gift-ideas-under-100/ [inline] alt=""Australian Home Collective"" || route /guides/baby-bath-time-essentials/ [inline] alt=""Australian Home Collective"" || route /guides/baby-change-station-setup-what-to-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/baby-monitors-australia/ [inline] alt=""Australian Home Collective"" || route /guides/baby-outing-essentials-what-to-pack-before-leaving-the-house/ [inline] alt=""Australian Home Collective"" || route /guides/balcony-and-courtyard-garden-setup-what-to-plan-before-buying-pots-and-planters/ [inline] alt=""Australian Home Collective"" || route /guides/barbecue-area-setup-what-to-measure-before-buying-outdoor-cooking-gear/ [inline] alt=""Australian Home Collective"" || route /guides/bassinet-vs-cot/ [inline] alt=""Australian Home Collective"" || route /guides/bathroom-essentials-australian-homes/ [inline] alt=""Australian Home Collective"" || route /guides/bathroom-product-storage-what-to-sort-before-buying-organisers/ [inline] alt=""Australian Home Collective"" || route /guides/bathroom-storage-products-worth-considering/ [inline] alt=""Australian Home Collective"" || route /guides/bathroom-storage-what-to-measure-and-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/bathroom-vanity-storage-what-to-sort-before-buying-organisers/ [inline] alt=""Australian Home Collective"" || route /guides/bedding-and-linen-basics-for-australian-bedrooms/ [inline] alt=""Australian Home Collective"" || route /guides/bedroom-drawers-tallboys-and-dressers-what-to-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/bedroom-essentials-for-a-more-comfortable-home/ [inline] alt=""Australian Home Collective"" || route /guides/bedroom-lighting-and-window-coverings-what-to-compare-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/bedroom-storage-ideas-small-australian-rooms/ [inline] alt=""Australian Home Collective"" || route /guides/bedroom-wardrobe-organisation-what-to-sort-before-buying-storage/ [inline] alt=""Australian Home Collective"" || route /guides/bedside-table-setup-what-to-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/best-kitchen-storage-ideas-small-australian-homes/ [inline] alt=""Australian Home Collective"" || route /guides/cat-litter-tray-setup-what-to-plan-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/ceiling-fans-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/cleaning-product-storage-what-to-check-before-buying-cabinets-or-caddies/ [inline] alt=""Australian Home Collective"" || route /guides/coffee-machine-types-australia/ [inline] alt=""Australian Home Collective"" || route /guides/condensation-and-mould-during-winter/ [inline] alt=""Australian Home Collective"" || route /guides/cookware-materials-compared/ [inline] alt=""Australian Home Collective"" || route /guides/cordless-stick-vacuums-australia/ [inline] alt=""Australian Home Collective"" || route /guides/dishwasher-sizes-australia/ [inline] alt=""Australian Home Collective"" || route /guides/electric-blankets-vs-heated-throws/ [inline] alt=""Australian Home Collective"" || route /guides/everyday-kitchen-essentials-australian-homes/ [inline] alt=""Australian Home Collective"" || route /guides/fan-heater-vs-ceramic-heater/ [inline] alt=""Australian Home Collective"" || route /guides/fridge-dimensions-australia/ [inline] alt=""Australian Home Collective"" || route /guides/garage-shelving-what-to-measure-before-buying-storage-units/ [inline] alt=""Australian Home Collective"" || route /guides/garage-storage-ideas-busy-australian-homes/ [inline] alt=""Australian Home Collective"" || route /guides/garage-storage-tubs-what-to-sort-before-buying-more-containers/ [inline] alt=""Australian Home Collective"" || route /guides/garage-storage-what-to-measure-and-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/garage-tool-storage-what-to-sort-before-buying-cabinets-or-pegboards/ [inline] alt=""Australian Home Collective"" || route /guides/garage-wall-storage-what-to-check-before-buying-hooks-rails-or-panels/ [inline] alt=""Australian Home Collective"" || route /guides/garden-tool-care-and-seasonal-outdoor-reset/ [inline] alt=""Australian Home Collective"" || route /guides/gutter-maintenance-guide/ [inline] alt=""Australian Home Collective"" || route /guides/heat-pump-vs-condenser-vs-vented-dryers/ [inline] alt=""Australian Home Collective"" || route /guides/heating-a-bedroom-overnight-comfort/ [inline] alt=""Australian Home Collective"" || route /guides/heating-an-open-plan-living-area/ [inline] alt=""Australian Home Collective"" || route /guides/home-heating-options-australia/ [inline] alt=""Australian Home Collective"" || route /guides/home-insulation-basics/ [inline] alt=""Australian Home Collective"" || route /guides/home-office-cable-management-what-to-plan-before-buying-organisers/ [inline] alt=""Australian Home Collective"" || route /guides/home-office-chair-and-seating-what-to-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/home-office-desk-setup-what-to-measure-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/home-office-lighting-what-to-compare-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/home-office-setup-ideas-small-spaces/ [inline] alt=""Australian Home Collective"" || route /guides/home-office-storage-for-paperwork-tech-and-supplies-what-to-plan-before-buying/ [inline] alt=""Australian Home Collective"" || route /guides/home-office-video-call-background-and-desk-zone-setup-what-to-plan-before-buying/ [inline] alt=""Australian Home Collective"" || route /guides/how-to-choose-the-right-dog-bed-for-your-home/ [inline] alt=""Australian Home Collective"" || route /guides/ [inline] alt=""Australian Home Collective"" || route /guides/kids-play-and-toy-storage-what-to-plan-before-buying/ [inline] alt=""Australian Home Collective"" || route /guides/kitchen-bench-space-what-to-clear-before-buying-more-storage/ [inline] alt=""Australian Home Collective"" || route /guides/kitchen-container-storage-what-to-sort-before-buying-more-containers/ [inline] alt=""Australian Home Collective"" || route /guides/kitchen-drawer-storage-what-to-measure-before-buying-organisers/ [inline] alt=""Australian Home Collective"" || route /guides/laundry-basket-storage-what-to-sort-before-buying-hampers-or-sorters/ [inline] alt=""Australian Home Collective"" || route /guides/laundry-drying-space-what-to-measure-before-buying-airers-or-racks/ [inline] alt=""Australian Home Collective"" || route /guides/laundry-essentials-australian-homes/ [inline] alt=""Australian Home Collective"" || route /guides/laundry-organisation-ideas-that-save-space/ [inline] alt=""Australian Home Collective"" || route /guides/laundry-storage-what-to-measure-and-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/laundry-tub-storage-what-to-check-before-buying-under-sink-organisers/ [inline] alt=""Australian Home Collective"" || route /guides/lawn-care-basics/ [inline] alt=""Australian Home Collective"" || route /guides/living-room-cable-management-what-to-plan-before-buying-organisers/ [inline] alt=""Australian Home Collective"" || route /guides/living-room-lighting-ideas-for-australian-homes/ [inline] alt=""Australian Home Collective"" || route /guides/living-room-rug-size-and-placement-what-to-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/living-room-storage-ideas-everyday-australian-homes/ [inline] alt=""Australian Home Collective"" || route /guides/lower-waste-laundry-essentials/ [inline] alt=""Australian Home Collective"" || route /guides/mattress-sizes-australia/ [inline] alt=""Australian Home Collective"" || route /guides/nappy-change-station-checklist/ [inline] alt=""Australian Home Collective"" || route /guides/new-puppy-essentials/ [inline] alt=""Australian Home Collective"" || route /guides/newborn-essentials/ [inline] alt=""Australian Home Collective"" || route /guides/nursery-essentials-for-australian-homes/ [inline] alt=""Australian Home Collective"" || route /guides/nursery-storage-small-rooms/ [inline] alt=""Australian Home Collective"" || route /guides/oil-column-heater-vs-panel-heater/ [inline] alt=""Australian Home Collective"" || route /guides/outdoor-dining-area-setup-what-to-measure-before-buying-furniture/ [inline] alt=""Australian Home Collective"" || route /guides/outdoor-entertaining-area-setup-what-to-plan-before-buying-extra-furniture-and-accessories/ [inline] alt=""Australian Home Collective"" || route /guides/outdoor-lounge-area-setup-what-to-measure-before-buying-seating/ [inline] alt=""Australian Home Collective"" || route /guides/outdoor-shade-setup-for-patios-and-backyards-what-to-check-before-buying/ [inline] alt=""Australian Home Collective"" || route /guides/outdoor-storage-for-small-australian-backyards-what-to-plan-before-buying/ [inline] alt=""Australian Home Collective"" || route /guides/outdoor-storage-ideas-australian-patios-balconies-gardens/ [inline] alt=""Australian Home Collective"" || route /guides/pantry-storage-ideas-australian-kitchens/ [inline] alt=""Australian Home Collective"" || route /guides/pantry-storage-what-to-measure-before-buying-organisers/ [inline] alt=""Australian Home Collective"" || route /guides/pet-cleaning-supplies-what-to-check-before-buying-cleaning-gear/ [inline] alt=""Australian Home Collective"" || route /guides/pet-essentials-for-australian-homes/ [inline] alt=""Australian Home Collective"" || route /guides/pet-feeding-station-ideas-for-australian-homes/ [inline] alt=""Australian Home Collective"" || route /guides/pet-food-storage-what-to-check-before-buying-containers/ [inline] alt=""Australian Home Collective"" || route /guides/pet-friendly-home-products-for-australian-households/ [inline] alt=""Australian Home Collective"" || route /guides/pet-gates-barriers-and-room-separation-what-to-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/pet-travel-essentials-what-to-check-before-buying-car-travel-gear/ [inline] alt=""Australian Home Collective"" || route /guides/preparing-your-home-for-winter/ [inline] alt=""Australian Home Collective"" || route /guides/reduce-draughts-before-buying-bigger-heater/ [inline] alt=""Australian Home Collective"" || route /guides/rental-friendly-pet-setup-what-to-check-before-buying-pet-gear/ [inline] alt=""Australian Home Collective"" || route /guides/renter-friendly-bathroom-storage-what-to-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/renter-friendly-garage-storage-what-to-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/renter-friendly-kitchen-storage-what-to-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/renter-friendly-laundry-storage-what-to-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/reverse-cycle-heating-explained/ [inline] alt=""Australian Home Collective"" || route /guides/robot-vacuum-buying-guide-australia/ [inline] alt=""Australian Home Collective"" || route /guides/shared-home-office-spaces-how-to-set-up-without-taking-over-the-room/ [inline] alt=""Australian Home Collective"" || route /guides/shower-storage-what-to-check-before-buying-caddies-or-shelves/ [inline] alt=""Australian Home Collective"" || route /guides/side-tables-coffee-tables-and-console-tables-what-to-compare-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/small-bathroom-storage-what-to-check-before-buying-shelves-or-caddies/ [inline] alt=""Australian Home Collective"" || route /guides/small-garage-storage-what-to-check-before-buying-shelves-or-racks/ [inline] alt=""Australian Home Collective"" || route /guides/small-kitchen-appliances-what-to-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/small-laundry-storage-what-to-check-before-buying-organisers/ [inline] alt=""Australian Home Collective"" || route /guides/sofa-and-seating-layout-what-to-measure-before-buying-furniture/ [inline] alt=""Australian Home Collective"" || route /guides/sports-gear-storage-what-to-check-before-buying-hooks-racks-or-bins/ [inline] alt=""Australian Home Collective"" || route /guides/spring-cleaning-checklist/ [inline] alt=""Australian Home Collective"" || route /guides/towel-storage-what-to-measure-before-buying-rails-hooks-or-shelves/ [inline] alt=""Australian Home Collective"" || route /guides/toy-blanket-and-everyday-clutter-control-for-living-rooms/ [inline] alt=""Australian Home Collective"" || route /guides/tv-unit-and-media-storage-what-to-measure-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/under-bed-storage-what-to-measure-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/under-sink-bathroom-storage-what-to-check-before-buying-organisers/ [inline] alt=""Australian Home Collective"" || route /guides/under-sink-kitchen-storage-what-to-check-before-you-buy/ [inline] alt=""Australian Home Collective"" || route /guides/washing-machine-and-dryer-space-what-to-measure-before-buying-storage/ [inline] alt=""Australian Home Collective"" || route /how-we-select-products/ [inline] alt=""Australian Home Collective"" || route / [inline] alt=""Australian Home Collective"" || route /our-approach/ [inline] alt=""Australian Home Collective"" || route /privacy-policy/ [inline] alt=""Australian Home Collective"" || route /search/ [inline] alt=""Australian Home Collective"" || route /seasonal/ [inline] alt=""Australian Home Collective"" || source src/components/SiteHeader.astro:20 [source_literal] alt=""Australian Home Collective""",Australian Home Collective,145,144,reused,False,False,,near-03,#fbf3e9:75% | #d2cabb:16% | #fbf3e8:6% | #faf3e9:3% | #fcf3ea:1%,grey | beige_or_cream,KEEP,FINAL KEEP,,5,5,3,5,5,5,4.67,"The primary publication wordmark. Its embedded lettering and logo are intentional brand identity, not decorative article imagery."
